
---------- Begin Simulation Statistics ----------
simSeconds                                   0.075034                       # Number of seconds simulated (Second)
simTicks                                  75033976000                       # Number of ticks simulated (Tick)
finalTick                                 75033976000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    289.81                       # Real time elapsed on the host (Second)
hostTickRate                                258904578                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16960232                       # Number of bytes of host memory used (Byte)
simInsts                                    140591068                       # Number of instructions simulated (Count)
simOps                                      140648803                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   485109                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     485308                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         75033977                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.533704                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.873699                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       149726251                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  1190613                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      147112786                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 461594                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             10268060                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6138833                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               72146                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            75008958                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.961270                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.721927                       # Number of insts issued each cycle (Count)
system.mem_ctrls.rdQLenPdf::472                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::473                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::474                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::475                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::476                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::477                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::478                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::479                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::480                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::481                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::482                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::483                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::484                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::485                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::486                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::487                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::488                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::489                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::490                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::491                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::492                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::493                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::494                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::495                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::496                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::497                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::498                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::499                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::500                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::501                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::502                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::503                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::504                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::505                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::506                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::507                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::508                     0                       # What read queue length does an incoming req see (Count)
