
---------- Begin Simulation Statistics ----------
simSeconds                                   0.011194                       # Number of seconds simulated (Second)
simTicks                                  11193515000                       # Number of ticks simulated (Tick)
finalTick                                 11193515000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     48.71                       # Real time elapsed on the host (Second)
hostTickRate                                229782946                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16955236                       # Number of bytes of host memory used (Byte)
simInsts                                     21109935                       # Number of instructions simulated (Count)
simOps                                       21142730                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   433348                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     434021                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         11193516                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.530249                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.885907                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        21852948                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   167840                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       21811759                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  11375                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               878057                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            330385                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               36584                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            11160016                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.954456                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.469176                       # Number of insts issued each cycle (Count)
system.mem_ctrls.rdQLenPdf::440                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::441                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::442                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::443                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::444                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::445                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::446                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::447                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::448                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::449                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::450                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::451                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::452                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::453                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::454                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::455                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::456                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::457                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::458                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::459                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::460                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::461                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::462                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::463                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::464                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::465                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::466                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::467                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::468                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::469                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::470                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::471                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::472                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::473                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::474                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::475                     0                       # What read queue length does an incoming req see (Count)
