
---------- Begin Simulation Statistics ----------
simSeconds                                   0.060654                       # Number of seconds simulated (Second)
simTicks                                  60654272000                       # Number of ticks simulated (Tick)
finalTick                                 60654272000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    290.78                       # Real time elapsed on the host (Second)
hostTickRate                                208594967                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16961252                       # Number of bytes of host memory used (Byte)
simInsts                                    140591068                       # Number of instructions simulated (Count)
simOps                                      140648803                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   483504                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     483702                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         60654274                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.431423                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.317909                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       162894148                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  1365792                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      154798379                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 409500                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23611136                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          15188300                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              247325                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            60632349                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.553066                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.712150                       # Number of insts issued each cycle (Count)
system.mem_ctrls.rdQLenPdf::185                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::186                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::187                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::188                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::189                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::190                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::191                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::192                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::193                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::194                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::195                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::196                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::197                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::198                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::199                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::200                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::201                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::202                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::203                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::204                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::205                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::206                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::207                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::208                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::209                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::210                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::211                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::212                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::213                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::214                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::215                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::216                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::217                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::218                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::219                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::220                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::221                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::222                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::223                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::224                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::225                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::226                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::227                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::228                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::229                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::230                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::231                     0                       # What read queue length does an incoming req see (Count)
